Time,Out_Irad,Out_Tem,In_Hum,Ave_Air_Tem
16/07/2023 21:53,0,25.9,85.9,28.23333333
16/07/2023 21:58,0,26,85.5,28.16666667
16/07/2023 22:03,0,25.8,86.1,28.13333333
16/07/2023 22:08,0,25.9,86.3,28.06666667
16/07/2023 22:13,0,25.6,86.8,28.03333333
16/07/2023 22:18,0,25.8,87,27.96666667
16/07/2023 22:23,0,25.2,87.3,27.93333333
16/07/2023 22:28,0,25.4,87.2,27.9
16/07/2023 22:33,0,25.6,86.9,27.83333333
16/07/2023 22:38,0,25.4,87.1,27.73333333
16/07/2023 22:43,0.0249,25.5,87.4,27.7
16/07/2023 22:48,0.0747,25.2,88,27.63333333
16/07/2023 22:53,0.2739,24.9,88.1,27.56666667
16/07/2023 22:58,0.7802,25,87.8,27.53333333
16/07/2023 23:03,1.7181,25,87.9,27.5
16/07/2023 23:08,3.0046,25,88,27.46666667
16/07/2023 23:13,4.8804,25.2,87.6,27.5
16/07/2023 23:18,7.2625,25.2,87.2,27.5
16/07/2023 23:23,9.9932,25.5,87,27.6
16/07/2023 23:28,12.9812,25.7,86.9,27.56666667
16/07/2023 23:33,15.77,25.7,87,27.46666667
16/07/2023 23:38,18.9323,25.4,86.3,27.53333333
16/07/2023 23:43,22.3021,25.2,86.1,27.5
16/07/2023 23:48,25.5391,25.4,85.5,27.56666667
16/07/2023 23:53,28.4275,25.5,84.4,27.56666667
16/07/2023 23:58,31.0088,25.9,83.2,27.66666667
17/07/2023 00:03,33.4905,26,82.2,27.76666667
17/07/2023 00:08,35.9473,26.1,81.2,27.83333333
17/07/2023 00:13,38.097,26.2,80,27.96666667
17/07/2023 00:18,40.2467,26.5,78.7,27.93333333
17/07/2023 00:23,42.0727,26.6,76.7,27.96666667
17/07/2023 00:28,43.8157,27.2,75,28.26666667
17/07/2023 00:33,45.4591,27.3,73.9,28.4
17/07/2023 00:38,47.0029,27.2,73.2,28.4
17/07/2023 00:43,48.6297,27.4,71.3,28.53333333
17/07/2023 00:48,50.298,27.7,69.5,28.8
17/07/2023 00:53,51.8169,27.9,67.1,29
17/07/2023 00:58,52.954,28.2,66,29.13333333
17/07/2023 01:03,54.1409,28.4,64.1,29.3
17/07/2023 01:08,54.9045,28.4,62.6,29.46666667
17/07/2023 01:13,55.8424,28.6,61.3,29.63333333
17/07/2023 01:18,56.7803,28.9,60.1,29.73333333
17/07/2023 01:23,57.6352,29.1,58.3,29.8
17/07/2023 01:28,58.9051,29.3,56.9,29.93333333
17/07/2023 01:33,59.6853,29.5,56.1,29.96666667
17/07/2023 01:38,60.1169,29.8,55.2,30.13333333
17/07/2023 01:43,60.6979,29.8,55,30.26666667
17/07/2023 01:48,60.9801,30.1,53.5,30.4
17/07/2023 01:53,61.2291,30.1,51.6,30.46666667
17/07/2023 01:58,62.1919,30.4,50.7,30.63333333
17/07/2023 02:03,62.9306,30.3,49.4,30.7
17/07/2023 02:08,63.6112,30.5,47.9,30.86666667
17/07/2023 02:13,64.325,30.8,47.5,30.93333333
17/07/2023 02:18,65.0554,30.9,46.5,30.96666667
17/07/2023 02:23,65.8937,30.8,44.9,31.13333333
17/07/2023 02:28,66.4498,30.8,43.1,31.36666667
17/07/2023 02:33,67.4873,31.1,42.1,31.56666667
17/07/2023 02:38,68.1181,31.3,39.5,31.83333333
17/07/2023 02:43,68.6244,31,39.7,31.9
17/07/2023 02:48,69.3631,31.2,39.1,31.96666667
17/07/2023 02:53,70.0437,31.5,37.6,32.16666667
17/07/2023 02:58,70.7492,31.4,36.4,32.16666667
17/07/2023 03:03,71.6373,31.5,36.9,32.36666667
17/07/2023 03:08,72.293,31.7,36.2,32.3
17/07/2023 03:13,72.874,31.8,35,32.56666667
17/07/2023 03:18,73.8866,32.1,34.1,32.63333333
17/07/2023 03:23,74.7996,32.2,33.1,32.76666667
17/07/2023 03:28,75.5881,32.4,32.4,32.9
17/07/2023 03:33,76.3932,32.2,32.2,33.03333333
17/07/2023 03:38,76.9825,32.4,31.7,33.13333333
17/07/2023 03:43,77.7876,32.6,31.6,33.06666667
17/07/2023 03:48,79.1073,32.8,29.9,33.16666667
17/07/2023 03:53,80.1946,32.7,30.1,33.3
17/07/2023 03:58,81.8131,32.9,29.7,33.46666667
17/07/2023 04:03,82.9253,32.8,29.5,33.5
17/07/2023 04:08,84.1703,33,29.2,33.5
17/07/2023 04:13,84.7015,32.5,27.7,33.6
17/07/2023 04:18,85.0252,33.2,28.3,33.56666667
17/07/2023 04:23,86.2702,33.2,28.3,33.46666667
17/07/2023 04:28,86.9757,33.6,26.9,33.6
17/07/2023 04:33,87.8389,33.4,27.1,33.6
17/07/2023 04:38,89.0756,33.3,26.4,33.73333333
17/07/2023 04:43,90.4202,33.4,26,33.7
17/07/2023 04:48,90.3455,33.8,26.2,33.63333333
17/07/2023 04:53,91.2087,33.8,25.1,33.56666667
17/07/2023 04:58,92.9019,34.2,25.6,33.46666667
17/07/2023 05:03,93.209,34,25.9,33.6
17/07/2023 05:08,92.5948,34.4,25.5,33.66666667
17/07/2023 05:13,92.7525,34.5,25.3,33.8
17/07/2023 05:18,94.2216,34.6,25.4,33.76666667
17/07/2023 05:23,96.3464,34.4,25.4,33.63333333
17/07/2023 05:28,99.0522,34.8,25.9,33.46666667
17/07/2023 05:33,101.6584,34.9,25.6,33.46666667
17/07/2023 05:38,103.5591,34.6,24.9,33.4
17/07/2023 05:43,105.7088,34.9,26.2,33.16666667
17/07/2023 05:48,108.2403,34.8,24.5,33.23333333
17/07/2023 05:53,112.1164,35.1,25.5,33.26666667
17/07/2023 05:58,114.872,35.4,26.3,33.3
17/07/2023 06:03,117.1296,35,25.1,33.46666667
17/07/2023 06:08,116.7727,35.5,24.9,33.53333333
17/07/2023 06:13,118.6485,35.3,24.6,33.7
17/07/2023 06:18,120.8729,35.3,23.7,33.6
17/07/2023 06:23,124.3423,35.7,24.6,33.7
17/07/2023 06:28,129.7373,35.8,24,33.86666667
17/07/2023 06:33,137.9377,35.7,24.3,33.76666667
17/07/2023 06:38,146.6195,35.6,25,33.83333333
17/07/2023 06:43,147.6321,35.8,24.7,33.73333333
17/07/2023 06:48,153.0769,35.6,24.2,33.93333333
17/07/2023 06:53,153.7326,35.3,24.4,34.16666667
17/07/2023 06:58,492.4473,36.2,23.3,34.4
17/07/2023 07:03,806.5857,36.6,23,34.7
17/07/2023 07:08,834.4073,37.3,24.5,34.96666667
17/07/2023 07:13,223.1455,36,26.4,35.06666667
17/07/2023 07:18,873.1351,37,25.3,35.5
17/07/2023 07:23,880.2233,37,25.6,36.03333333
17/07/2023 07:28,180.2926,37.4,26.1,36.2
17/07/2023 07:33,830.8632,37.9,25.2,36.6
17/07/2023 07:38,843.0642,37.9,25.9,37
17/07/2023 07:43,803.7222,38.5,25.2,37.2
17/07/2023 07:48,824.7876,38.5,23.5,37.56666667
17/07/2023 07:53,807.7477,39.4,24.1,37.8
17/07/2023 07:58,791.4465,39.3,23.8,37.83333333
17/07/2023 08:03,776.6891,39.1,23.8,38.23333333
17/07/2023 08:08,792.1022,39.2,24.7,38.33333333
17/07/2023 08:13,787.1139,39.6,22.8,38.76666667
17/07/2023 08:18,232.6656,38.7,22.7,38.96666667
17/07/2023 08:23,746.0289,38.3,22.3,38.9
17/07/2023 08:28,692.0789,39.3,23.8,39.3
17/07/2023 08:33,744.3357,39,24,39.4
17/07/2023 08:38,730.5079,39,23.3,39.86666667
17/07/2023 08:43,747.4233,39.7,23.5,39.8
17/07/2023 08:48,720.3321,39.4,23.1,40.1
17/07/2023 08:53,725.1461,39.3,23,40.63333333
17/07/2023 08:58,684.5674,39.2,23.2,40.66666667
17/07/2023 09:03,680.8905,40,23.5,40.8
17/07/2023 09:08,693.4733,38.4,23.1,41.16666667
17/07/2023 09:13,680.5917,39.6,23.3,41.53333333
17/07/2023 09:18,635.9875,39.8,24.3,41.83333333
17/07/2023 09:23,631.1735,39.4,24.2,41.93333333
17/07/2023 09:28,636.2365,39.6,24.8,41.9
17/07/2023 09:33,615.4284,38.9,24.1,41.7
17/07/2023 09:38,623.0727,39.9,23.6,41.43333333
17/07/2023 09:43,603.9329,38.9,24.8,41.23333333
17/07/2023 09:48,163.8586,40.1,25.3,41.5
17/07/2023 09:53,119.4536,38.8,25.9,41.36666667
17/07/2023 09:58,566.4169,38.7,26.5,41.43333333
17/07/2023 10:03,553.1286,38.7,26.6,41.3
17/07/2023 10:08,521.6384,38,26.9,41.46666667
17/07/2023 10:13,137.5808,38.1,27.8,41.6
17/07/2023 10:18,125.0561,37.5,28,41.46666667
17/07/2023 10:23,491.5592,38.1,27.6,41.6
17/07/2023 10:28,478.246,38.8,27.4,41.93333333
17/07/2023 10:33,459.6374,39.4,27.3,42.16666667
17/07/2023 10:38,312.5116,38.1,27.2,42.43333333
17/07/2023 10:43,410.4267,38.5,27.2,42.96666667
17/07/2023 10:48,416.2533,38.9,27.2,43.23333333
17/07/2023 10:53,384.3564,39,27.4,43.76666667
17/07/2023 10:58,384.0244,38.8,26.8,43.83333333
17/07/2023 11:03,362.0045,38.6,26.7,44.23333333
17/07/2023 11:08,343.9769,38.9,26.6,44.16666667
17/07/2023 11:13,323.8743,38.5,26.8,43.66666667
17/07/2023 11:18,313.823,37.8,27,43.76666667
17/07/2023 11:23,287.7527,38.7,27.1,44
17/07/2023 11:28,276.058,38,27.1,44.26666667
17/07/2023 11:33,292.2098,38.3,27.2,44.73333333
17/07/2023 11:38,258.4869,37.7,27.6,44.5
17/07/2023 11:43,228.7895,37.4,26.4,44.1
17/07/2023 11:48,209.3011,37.2,27.2,43.93333333
17/07/2023 11:53,190.4933,37.5,27.7,43.73333333
17/07/2023 11:58,180.8736,37.3,28.1,43.6
17/07/2023 12:03,154.6207,37.2,28.6,43.76666667
17/07/2023 12:08,63.3622,36.6,29.3,44
17/07/2023 12:13,43.6663,36.1,30.5,43.83333333
17/07/2023 12:18,34.6027,35.5,31.6,43.5
17/07/2023 12:23,29.8136,35.5,32.8,42.6
17/07/2023 12:28,25.1324,35.1,33,41.86666667
17/07/2023 12:33,20.1192,34.7,34.2,41.16666667
17/07/2023 12:38,15.7202,34.6,34.8,40.83333333
17/07/2023 12:43,10.4248,34.5,35.4,40.1
17/07/2023 12:48,6.806,34.3,36.9,39.53333333
17/07/2023 12:53,4.399,34.2,38.4,39.76666667
17/07/2023 12:58,2.7556,34,39.8,39.9
17/07/2023 13:03,1.411,33,41.7,39.86666667
17/07/2023 13:08,0.6059,32.9,43.2,39.43333333
17/07/2023 13:13,0.2241,31.7,46.8,39.06666667
17/07/2023 13:18,0.0747,31.2,46.5,38.6
17/07/2023 13:23,0.0249,31.3,48,39.26666667
17/07/2023 13:28,0,30.7,51.3,39.03333333
17/07/2023 13:33,0,30.7,54.2,38.73333333
17/07/2023 13:38,0,30.3,55.6,38.66666667
17/07/2023 13:43,0,30.3,57.2,38.33333333
17/07/2023 13:48,0,29.9,58.2,38.5
17/07/2023 13:53,0,29.9,57.8,38.33333333
17/07/2023 13:58,0,29.8,57.1,37.8
17/07/2023 14:03,0,29.6,57.5,37.63333333
17/07/2023 14:08,0,29.2,60.9,38.3
17/07/2023 14:13,0,29.3,60.5,37.6
17/07/2023 14:18,0,29.2,60.1,38.33333333
17/07/2023 14:23,0,29.1,60.7,38.63333333
17/07/2023 14:28,0,29.2,60.4,37.96666667
17/07/2023 14:33,0,28.9,61.9,37.96666667
17/07/2023 14:38,0,29.1,61.5,38.06666667
17/07/2023 14:43,0,28.9,62.8,38.1
17/07/2023 14:48,0,28.7,64.4,37.9
17/07/2023 14:53,0,28.7,65.6,38.06666667
17/07/2023 14:58,0,28.4,64.3,38.06666667
17/07/2023 15:03,0,28.4,65.6,38.03333333
17/07/2023 15:08,0,28.2,65.7,37.83333333
17/07/2023 15:13,0,28.2,65.2,37.63333333
17/07/2023 15:18,0,28,66.2,37.03333333
17/07/2023 15:23,0,28,66.4,36.73333333
17/07/2023 15:28,0,28,65.9,37.26666667
17/07/2023 15:33,0,28.3,67,37.43333333
17/07/2023 15:38,0,28.3,68,37.6
17/07/2023 15:43,0,27.8,69.3,37.5
17/07/2023 15:48,0,27.8,69.2,37.43333333
17/07/2023 15:53,0,28,67.9,37.63333333
17/07/2023 15:58,0,28,67.4,37.56666667
17/07/2023 16:03,0,28,67.7,37.23333333
17/07/2023 16:08,0,28.1,69.1,37.63333333
17/07/2023 16:13,0,27.7,69.6,37.96666667
17/07/2023 16:18,0,27.7,70.6,38.06666667
17/07/2023 16:23,0,27.2,72.1,37.93333333
17/07/2023 16:28,0,27.3,73.8,37.8
17/07/2023 16:33,0,27.2,74.3,37.3
17/07/2023 16:38,0,27.3,73.6,37.13333333
17/07/2023 16:43,0,26.7,72.8,37.13333333
17/07/2023 16:48,0,27,72,36.73333333
17/07/2023 16:53,0,27.3,69.8,35.5
17/07/2023 16:58,0,27.2,71.2,35.8
17/07/2023 17:03,0,27.1,72.9,36.3
17/07/2023 17:08,0,27.1,72.1,36.3
17/07/2023 17:13,0,27,72.2,35.46666667
17/07/2023 17:18,0,26.9,72.8,34.46666667
17/07/2023 17:23,0,26.8,74,35.16666667
17/07/2023 17:28,0,26.5,73.3,35.56666667
17/07/2023 17:33,0,26.6,73.2,35.8
17/07/2023 17:38,0,26.8,73.7,34.96666667
17/07/2023 17:43,0,26.5,75.1,35
17/07/2023 17:48,0,26.8,74.5,35.06666667
17/07/2023 17:53,0,26.9,75.5,35.03333333
17/07/2023 17:58,0,26.5,75.4,35.2
17/07/2023 18:03,0,26.4,74.9,35.36666667
17/07/2023 18:08,0,26.3,76.2,35.3
17/07/2023 18:13,0,26.3,77.1,35.06666667
17/07/2023 18:18,0,26.4,76.8,34.96666667
17/07/2023 18:23,0,26.1,75.9,34.56666667
17/07/2023 18:28,0,26.4,76.3,34.53333333
17/07/2023 18:33,0,26.3,77,34.13333333
17/07/2023 18:38,0,26.1,77.6,33.63333333
17/07/2023 18:43,0,26.1,76.7,33.26666667
17/07/2023 18:48,0,25.8,77.9,33.03333333
17/07/2023 18:53,0,25.8,78.2,32.9
17/07/2023 18:58,0,25.9,76.8,32.96666667
17/07/2023 19:03,0,26.1,77.7,32.93333333
17/07/2023 19:08,0,25.9,78,32.63333333
17/07/2023 19:13,0,26,78.5,32.43333333
17/07/2023 19:18,0,25.4,79.4,31.8
17/07/2023 19:23,0,25.6,80.1,31.4
17/07/2023 19:28,0,25.8,80.1,31.06666667
17/07/2023 19:33,0,25.7,80.2,30.8
17/07/2023 19:38,0,25.4,80.4,30.5
17/07/2023 19:43,0,25.5,81.2,30.3
17/07/2023 19:48,0,25.4,81.1,30.1
17/07/2023 19:53,0,25.6,79.5,29.96666667
17/07/2023 19:58,0,25.8,80.2,29.76666667
17/07/2023 20:03,0,25.4,80.9,29.6
17/07/2023 20:08,0,25.2,80.7,29.26666667
17/07/2023 20:13,0,24.9,81,29.03333333
17/07/2023 20:18,0,24.9,80.4,28.9
17/07/2023 20:23,0,25.1,80.5,28.8
17/07/2023 20:28,0,25.1,80.4,28.63333333
17/07/2023 20:33,0,25.1,80.5,28.43333333
17/07/2023 20:38,0,24.8,81.3,28.26666667
17/07/2023 20:43,0,25.1,80.6,28.2
17/07/2023 20:48,0,24.9,81.5,28.06666667
17/07/2023 20:53,0,24.9,81.7,28.03333333
17/07/2023 20:58,0,25.2,81.7,28
17/07/2023 21:03,0,25.2,81.1,27.9
17/07/2023 21:08,0,25.1,82.2,27.8
17/07/2023 21:13,0,24.8,82.8,27.73333333
17/07/2023 21:18,0,25,82.8,27.7
17/07/2023 21:23,0,24.6,82.9,27.6
17/07/2023 21:28,0,24.6,83.8,27.56666667
17/07/2023 21:33,0,24.5,84.3,27.53333333
17/07/2023 21:38,0,24.7,83.4,27.46666667
17/07/2023 21:43,0,24.6,83.7,27.46666667
17/07/2023 21:48,0,24.3,84.2,27.33333333
17/07/2023 21:53,0,24.4,84.9,27.26666667
17/07/2023 21:58,0,24.3,85.5,27.33333333
17/07/2023 22:03,0,24.1,85.4,27.3
17/07/2023 22:08,0,24.2,86.3,27.23333333
17/07/2023 22:13,0,24.4,85.4,27.16666667
17/07/2023 22:18,0,24.2,84.9,27.13333333
17/07/2023 22:23,0,24.2,84.5,27.06666667
17/07/2023 22:28,0,24.3,84.8,27.06666667
17/07/2023 22:33,0,24.2,84.7,27
17/07/2023 22:38,0,24.2,84.6,27
17/07/2023 22:43,0.0249,24.3,84.7,26.93333333
17/07/2023 22:48,0.0747,24.6,84.9,26.93333333
17/07/2023 22:53,0.249,24.7,84.9,26.9
17/07/2023 22:58,0.6806,24.5,85.7,26.86666667
17/07/2023 23:03,1.5189,24.4,84.9,26.83333333
17/07/2023 23:08,2.8801,24.3,85,26.76666667
17/07/2023 23:13,4.8057,24,85.3,26.73333333
17/07/2023 23:18,6.9305,23.8,85.4,26.66666667
17/07/2023 23:23,9.7691,24.1,85.2,26.6
17/07/2023 23:28,12.45,24,85.1,26.6
17/07/2023 23:33,14.8819,24.1,84.8,26.56666667
17/07/2023 23:38,17.1561,24.2,85.2,26.63333333
17/07/2023 23:43,19.9947,24.1,85.4,26.66666667
17/07/2023 23:48,25.1075,24.4,84.4,26.8
17/07/2023 23:53,28.3196,24.5,84.3,26.9
17/07/2023 23:58,30.8843,24.7,82.8,26.96666667
18/07/2023 00:03,33.034,25.2,81.5,27.06666667
18/07/2023 00:08,35.4659,25.2,81.5,27
18/07/2023 00:13,37.4911,25.3,79.7,27.03333333
18/07/2023 00:18,39.4084,25.7,78.9,27.16666667
18/07/2023 00:23,41.4585,26.2,76.7,27.4
18/07/2023 00:28,42.828,26.4,75,27.53333333
18/07/2023 00:33,44.1477,26.6,74,27.6
18/07/2023 00:38,45.567,26.9,72.7,27.76666667
18/07/2023 00:43,46.7041,27.2,70.6,27.9
18/07/2023 00:48,44.073,26.6,66.5,27.93333333
18/07/2023 00:53,50.5719,26.7,65.2,28.13333333
18/07/2023 00:58,52.5722,27.2,61.7,28.2
18/07/2023 01:03,53.1864,27.7,57.7,28.43333333
18/07/2023 01:08,53.9417,28.1,54.4,28.56666667
18/07/2023 01:13,55.3859,28.4,54.2,28.73333333
18/07/2023 01:18,56.523,28.7,55.8,28.86666667
18/07/2023 01:23,57.436,28.9,55.3,29.03333333
18/07/2023 01:28,58.4984,29.2,54.9,29.16666667
18/07/2023 01:33,59.4114,29.5,54.5,29.3
18/07/2023 01:38,60.2995,29.4,51.8,29.36666667
18/07/2023 01:43,61.0548,29.8,50.9,29.5
18/07/2023 01:48,62.0923,29.6,49.8,29.66666667
18/07/2023 01:53,63.4369,30,48,29.76666667
18/07/2023 01:58,63.7606,30.1,47.4,29.9
18/07/2023 02:03,64.6238,30.4,46.9,29.93333333
18/07/2023 02:08,65.8688,30.7,46,30.06666667
18/07/2023 02:13,65.9684,30.7,45.2,30.1
18/07/2023 02:18,67.2051,30.9,43.7,30.23333333
18/07/2023 02:23,68.1679,31.1,42.9,30.36666667
18/07/2023 02:28,69.5623,31.3,41.4,30.53333333
18/07/2023 02:33,70.1931,31.3,39.9,30.63333333
18/07/2023 02:38,70.9318,31.3,38.6,30.8
18/07/2023 02:43,71.9195,31.3,36.8,30.93333333
18/07/2023 02:48,72.0689,31.5,36.9,31.03333333
18/07/2023 02:53,72.874,31.8,35.4,31.26666667
18/07/2023 02:58,74.5506,31.8,34.3,31.43333333
18/07/2023 03:03,75.9699,31.8,34.3,31.53333333
18/07/2023 03:08,76.7501,31.5,33.5,31.6
18/07/2023 03:13,78.3935,31.7,32.2,31.73333333
18/07/2023 03:18,79.0077,31.9,32.1,31.76666667
18/07/2023 03:23,79.8128,32.1,31.7,31.86666667
18/07/2023 03:28,80.4685,32.3,31.2,32
18/07/2023 03:33,80.8503,32.5,30.3,32.06666667
18/07/2023 03:38,81.1325,32.3,29.6,32.1
18/07/2023 03:43,81.3317,32.8,29.2,32.06666667
18/07/2023 03:48,83.9877,32.3,28.6,32.2
18/07/2023 03:53,87.4571,32.2,27.9,32.33333333
18/07/2023 03:58,91.9391,32.7,28.1,32.36666667
18/07/2023 04:03,94.8524,33,28,32.53333333
18/07/2023 04:08,93.7651,32.9,28.4,32.5
18/07/2023 04:13,101.2019,32.7,28,32.26666667
18/07/2023 04:18,111.5852,33.2,27.5,32.5
18/07/2023 04:23,119.7607,33.3,27.7,32.5
18/07/2023 04:28,119.3042,33.4,27.4,32.53333333
18/07/2023 04:33,107.3854,33.2,28.4,32.06666667
18/07/2023 04:38,127.2058,33.3,28,32.16666667
18/07/2023 04:43,110.1161,33.3,28.4,32.06666667
18/07/2023 04:48,120.848,33.3,28.8,31.93333333
18/07/2023 04:53,145.6069,33.5,28.8,32.03333333
18/07/2023 04:58,144.42,34.2,28.4,32.16666667
18/07/2023 05:03,160.9453,34,27.6,32.4
18/07/2023 05:08,166.8964,34.1,27.4,32.63333333
18/07/2023 05:13,158.8703,34.1,27.1,32.56666667
18/07/2023 05:18,154.2638,34.1,26.8,32.56666667
18/07/2023 05:23,187.7543,34,27.5,32.36666667
18/07/2023 05:28,186.8496,34.2,27.1,32.43333333
18/07/2023 05:33,206.5953,34.3,27.8,32.4
18/07/2023 05:38,183.3553,34.7,27.4,32.36666667
18/07/2023 05:43,208.0063,34.4,27.1,32.4
